matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority
politifact_195,PolitiFact,genuine,"The deficit this year could pay ""all of the 2013 salaries of every professional baseball player for the next 248 years.""",genuine,true,True,"['deficit', 'employment']",21,True,1,0.3333333333333333,3,2013-11-18T00:00:00,https://www.politifact.com/factchecks/2013/nov/18/kelly-ayotte/ayotte-compares-size-federal-deficit-baseball-sala/,66882,69379,,,,,,,False,False,False,False,0,105
politifact_195,PolitiFact,misleading,"Says in the 2012 State of the Union address, President Obama ""didn't even mention the deficit or debt.""",misleading,pants-fire,False,"['debt', 'deficit']",18,True,1,0.3333333333333333,3,2012-03-05T00:00:00,https://www.politifact.com/factchecks/2012/mar/05/mitt-romney/mitt-romney-says-president-ignored-debt-problems-s/,68741,71242,,,,,,,False,False,False,False,0,105
snopes_059,Snopes,genuine,Roughly 25% of the nation's debt was incurred during the Trump Administration.,genuine,true,True,['debt'],12,True,1,1.0,3,2023-01-19T23:20:22,https://www.snopes.com/fact-check/trump-debt-25-percent/,83302,86381,,,,,,,False,False,False,False,0,106
snopes_059,Snopes,misleading,"Former President Obama said the U.S. owes him a ""debt of gratitude"" for his leadership.",misleading,false,False,['debt'],15,True,1,1.0,3,2017-07-19T10:56:09,https://www.snopes.com/fact-check/obama-country-owes-gratitude/,91763,95139,,,,,,,False,False,False,False,0,106
snopes_060,Snopes,genuine,U.S. President Donald Trump tapped World Wrestling Entertainment CEO Vince McMahon as an adviser on reopening the U.S. economy.,genuine,true,True,['macroeconomy'],19,True,1,1.0,3,2020-04-16T16:54:17,https://www.snopes.com/fact-check/coronavirus-vince-mcmahon/,88408,91656,,,,,,,False,False,False,False,0,107
snopes_060,Snopes,misleading,U.S. Rep. Ilhan Omar called for the dismantling of the entire U.S. economy and political system.,misleading,false,False,['macroeconomy'],16,True,1,1.0,3,2020-07-08T12:43:46,https://www.snopes.com/fact-check/ilhan-omar-quote/,88088,91320,,,,,,,False,False,False,False,0,107
snopes_061,Snopes,genuine,The NRA is a tax-exempt nonprofit organization.,genuine,true,True,['tax'],7,True,1,1.0,3,2018-02-23T16:04:16,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/,90954,94317,,,,,,,False,False,False,False,0,108
snopes_061,Snopes,misleading,"African-Americans are entitled to a $5,000 slavery reparation tax credit",misleading,false,False,['tax'],10,True,1,1.0,3,2001-05-01T12:00:00,https://www.snopes.com/fact-check/black-tax-credit/,98723,102192,,,,,,,False,False,False,False,0,108
snopes_062,Snopes,genuine,A ship named HMS <i>Romney</i> was once used to help enforce import duties on the British North American colonies.,genuine,true,True,['trade'],19,True,1,1.0,3,2012-08-06T17:11:00,https://www.snopes.com/fact-check/warship-hms-romney/,96206,99661,,,,,,,False,False,False,False,0,109
snopes_062,Snopes,misleading,Japan renamed a town 'Usa' so that it could legitimately stamp its exports 'Made in USA.',misleading,false,False,['trade'],16,True,1,1.0,3,2000-09-26T00:00:00,https://www.snopes.com/fact-check/made-in-usa/,98933,102402,,,,,,,False,False,False,False,0,109
africa_check_016,Africa Check,genuine,Kenya's parliament approves county funding based on five-year-old revenue data,genuine,correct,True,['company_finance'],10,True,1,1.0,2,2019-07-11T00:00:00,https://africacheck.org/fact-checks/reports/yes-kenyas-county-funding-based-five-year-old-national-revenue-figures,16524,14537,,,,,,,False,False,False,False,0,110
africa_check_016,Africa Check,misleading,45% of revenue goes to the federal governments.,misleading,incorrect,False,['company_finance'],8,True,1,1.0,2,2020-09-23T00:00:00,https://africacheck.org/fact-checks/reports/kenyas-ex-prime-minister-odinga-mangles-his-numbers-government-revenue-share,17862,15904,,,,,,,False,False,False,False,0,110
africa_check_017,Africa Check,genuine,"""The unemployment rate in Nigeria rose to 9.9 per cent in 2015 as the administration came on board.""",genuine,correct,True,['employment'],18,True,1,1.0,2,2023-04-18T00:00:00,https://africacheck.org/fact-checks/reports/has-unemployment-nigeria-risen-fourfold-2015-trail-cabinet-ministers-claim,20097,18183,,,,,,,False,False,False,False,0,111
africa_check_017,Africa Check,misleading,South African public representatives do not earn higher salaries than those of countries with similar gross domestic products and populations.,misleading,incorrect,False,['employment'],20,True,1,1.0,2,2022-08-15T00:00:00,https://africacheck.org/fact-checks/reports/no-south-african-mps-are-generally-not-paid-less-their-international,19359,17432,,,,,,,False,False,False,False,0,111
africa_check_018,Africa Check,genuine,"Unemployment has decreased ""for seven consecutive quarters since 2021"".",genuine,correct,True,['employment'],9,True,1,1.0,2,2023-09-29T00:00:00,https://africacheck.org/fact-checks/reports/declining-unemployment-figures-south-africa-are-good-news-context-always,20359,18452,,,,,,,False,False,False,False,0,112
africa_check_018,Africa Check,misleading,SA deputy president correct on country's unemployment,misleading,false,False,['employment'],7,True,1,1.0,2,2016-10-11T00:00:00,https://africacheck.org/fact-checks/reports/sa-deputy-president-correct-countrys-unemployment,15829,13831,,,,,,,False,False,False,False,0,112
factcheckni_001,FactCheckNI,genuine,"In 2015, nearly 1% of employees were not paid minimum wage.",genuine,accurate,True,['employment'],11,True,1,1.0,2,2016-05-03T14:40:49,https://factcheckni.org/topics/economy/do-almost-1-of-people-earn-less-than-the-minimum-wage/,30491,29615,,,,,,,False,False,False,False,0,113
factcheckni_001,FactCheckNI,misleading,Low childcare provision contributes to low levels of female employment in Northern Ireland.,misleading,inaccurate,False,['employment'],13,True,1,1.0,2,2016-08-08T14:52:48,https://factcheckni.org/topics/economy/has-low-childcare-provision-caused-a-low-female-employment-rate/,30483,29607,,,,,,,False,False,False,False,0,113
factcheckni_002,FactCheckNI,genuine,There are more food banks across the UK than McDonald's restaurants,genuine,accurate,True,['banking'],11,True,1,1.0,2,2022-10-24T16:23:51,https://factcheckni.org/articles/does-the-uk-have-more-food-banks-than-mcdonalds-%ef%bf%bc%ef%bf%bc/,30575,29699,,,,,,,False,False,False,False,0,114
factcheckni_002,FactCheckNI,misleading,Food bank in Enniskillen now feeding 1 in 5 people in the town.,misleading,inaccurate,False,['banking'],13,True,1,1.0,2,2019-08-29T07:46:24,https://factcheckni.org/topics/health/is-a-food-bank-feeding-1-in-5-in-enniskillen/,30416,29539,,,,,,,False,False,False,False,0,114
grass_fact_check_001,Grass Fact Check,genuine,"""Not a single tetri of the next year's state budget is allocated for the increase of pensions.""",genuine,true,True,"['budget', 'pension']",17,True,2,1.0,2,2013-10-24T00:00:00,https://factcheck.ge/en/story/9476-not-a-single-tetri-of-the-next-years-state-budget-is-allocated-for-the-increase-of-pensions,43719,43891,,,,,,,False,False,False,False,0,115
grass_fact_check_001,Grass Fact Check,misleading,"According to Giorgi Vashadze's assessment, old age pension did not increase proportionally to budget growth.",misleading,false,False,"['budget', 'pension']",15,True,2,1.0,2,2023-02-13T00:00:00,https://factcheck.ge/en/story/41626-according-to-giorgi-vashadze-s-assessment-old-age-pension-did-not-increase-proportionally-to-budget-growth,44361,44538,,,,,,,False,False,False,False,0,115
grass_fact_check_007,Grass Fact Check,genuine,"In accordance with the International Monetary Fund's estimates, Georgia is the leader in the region in terms of the average economic growth rate in 2020-2024 and is ahead of many countries in that regard",genuine,true,True,['macroeconomy'],34,True,1,1.0,2,2020-02-27T00:00:00,https://factcheck.ge/en/story/38356-in-accordance-with-the-international-monetary-fund-s-estimates-georgia-is-the-leader-in-the-region-in-terms-of-the-average-economic-growth-rate-in-2020-2024-and-is-ahead-of-many-countries-in-that-regard,43629,43801,,,,,,,False,False,False,False,0,116
grass_fact_check_007,Grass Fact Check,misleading,"""In 2020, Georgia's economy was approximately GEL 50 billion and by January 2023, the GDP will be GEL 80 billion. In almost two years, the economy increased by nearly GEL 30 billion.""",misleading,false,False,['macroeconomy'],32,True,1,1.0,2,2022-10-10T00:00:00,https://factcheck.ge/en/story/41276--in-2020-georgia-s-economy-was-approximately-gel-50-billion-and-by-january-2023-the-gdp-will-be-gel-80-billion-in-almost-two-years-the-economy-increased-by-nearly-gel-30-billion,44165,44337,,,,,,,False,False,False,False,0,116
grass_fact_check_008,Grass Fact Check,genuine,"This year, wine export to the USA increased by 126%, to China by 27%, to Poland by 18% and to France by 91%",genuine,true,True,['trade'],23,True,1,1.0,2,2019-07-19T00:00:00,https://factcheck.ge/en/story/38159-this-year-wine-export-to-the-usa-increased-by-126-to-china-by-27-to-poland-by-18-and-to-france-by-91,43655,43827,,,,,,,False,False,False,False,0,117
grass_fact_check_008,Grass Fact Check,misleading,"""In 2022, EU member states increased import from Russia more than Georgia did. The EU has an animated trade with Russia.""",misleading,false,False,['trade'],21,True,1,1.0,2,2023-01-30T00:00:00,https://factcheck.ge/en/story/41597--in-2022-eu-member-states-increased-import-from-russia-more-than-georgia-did-the-eu-has-an-animated-trade-with-russia,44380,44557,,,,,,,False,False,False,False,0,117
grass_fact_check_009,Grass Fact Check,genuine,"In the third quarter of 2018, for the first time in the history of Georgia, current account balance is positive and reached 0.3% of the country's GDP",genuine,true,True,['macroeconomy'],27,True,1,1.0,2,2019-01-24T00:00:00,https://factcheck.ge/en/story/37932-in-the-third-quarter-of-2018-for-the-first-time-in-the-history-of-georgia-current-account-balance-is-positive-and-reached-0-3-of-the-country-s-gdp,43861,44033,,,,,,,False,False,False,False,0,118
grass_fact_check_009,Grass Fact Check,misleading,"""During the Georgian Dream's governance, the economy grew by four percent annually and it would have been two percent if not for the Russia-Ukraine war.""",misleading,false,False,['macroeconomy'],25,True,1,1.0,2,2024-03-13T00:00:00,https://factcheck.ge/en/story/42669--during-the-georgian-dream-s-governance-the-economy-grew-by-four-percent-annually-and-it-would-have-been-two-percent-if-not-for-the-russia-ukraine-war,44459,44636,,,,,,,False,False,False,False,0,118
grass_fact_check_010,Grass Fact Check,genuine,"The number of employed individuals dropped by 45,000 in 2016-2019 and by 33,000 in the second quarter of 2020. The economy contracted by 12% in the second quarters",genuine,true,True,['macroeconomy'],28,True,1,1.0,2,2020-10-06T00:00:00,https://factcheck.ge/en/story/38657-%E1%83%93%E1%83%90%E1%83%A1%E1%83%90%E1%83%A5%E1%83%9B%E1%83%94%E1%83%91%E1%83%A3%E1%83%9A%E1%83%97%E1%83%90-%E1%83%A0%E1%83%98%E1%83%AA%E1%83%AE%E1%83%95%E1%83%98-2016-2019-%E1%83%AC%E1%83%9A%E1%83%94%E1%83%91%E1%83%A8%E1%83%98-45-%E1%83%90%E1%83%97%E1%83%90%E1%83%A1%E1%83%98%E1%83%97-2020-%E1%83%AC%E1%83%9A%E1%83%98%E1%83%A1-ii-%E1%83%99%E1%83%95%E1%83%90%E1%83%A0%E1%83%A2%E1%83%90%E1%83%9A%E1%83%A8%E1%83%98-%E1%83%99%E1%83%98-33-%E1%83%90%E1%83%97%E1%83%90%E1%83%A1%E1%83%98%E1%83%97-%E1%83%A8%E1%83%94%E1%83%9B%E1%83%AA%E1%83%98%E1%83%A0%E1%83%93%E1%83%90,43973,44145,,,,,,,False,False,False,False,0,119
grass_fact_check_010,Grass Fact Check,misleading,"""There is an economic crisis in the whole world but Georgia, with a 10% economic growth, turned out to be the most successful on its way to overcome this crisis.""",misleading,lie,False,['macroeconomy'],30,True,1,1.0,2,2021-12-06T00:00:00,https://factcheck.ge/en/story/40218--there-is-an-economic-crisis-in-the-whole-world-but-georgia-with-a-10-economic-growth-turned-out-to-be-the-most-successful-on-its-way-to-overcome-this-crisis,44268,44443,,,,,,,False,False,False,False,0,119
politifact_006,PolitiFact,genuine,"""Taking into account inflation, the federal minimum wage is actually worth less than what it was worth 50 years ago.""",genuine,true,True,"['inflation', 'employment']",20,True,2,1.0,2,2018-05-22T00:00:00,https://www.politifact.com/factchecks/2018/may/22/tina-smith/minimum-wage-worth-less-now-50-years-ago/,62857,65329,,,,,,,False,False,False,False,0,120
politifact_006,PolitiFact,misleading,Says combined inflation and unemployment rates in October 2011 were the highest since Ronald Reagan succeeded Jimmy Carter.,misleading,false,False,"['inflation', 'employment']",18,True,2,1.0,2,2012-06-08T00:00:00,https://www.politifact.com/factchecks/2012/jun/08/wes-riddle/wes-riddle-says-misery-index-higher-october-2011-a/,70559,73060,,,,,,,False,False,False,False,0,120
politifact_007,PolitiFact,genuine,"The ""mega-rich"" pay about 15 percent in taxes, while the middle class ""fall into the 15 percent and 25 percent income tax brackets, and then are hit with heavy payroll taxes to boot.""",genuine,true,True,"['tax', 'income']",33,True,2,1.0,2,2011-08-18T00:00:00,https://www.politifact.com/factchecks/2011/aug/18/warren-buffett/warren-buffett-says-super-rich-pay-lower-taxes-oth/,69409,71910,,,,,,,False,False,False,False,0,121
politifact_007,PolitiFact,misleading,"Says CNN's Wolf Blitzer was wrong to say that ""the wealthiest Americans, they pay the most in taxes already -- 50 percent of Americans don't even pay any federal income tax.""",misleading,false,False,"['tax', 'income']",31,True,2,1.0,2,2011-09-16T00:00:00,https://www.politifact.com/factchecks/2011/sep/16/debbie-wasserman-schultz/debbie-wasserman-schultz-says-wolf-blitzer-was-wro/,69308,71809,,,,,,,False,False,False,False,0,121
politifact_136,PolitiFact,genuine,"""Today's minimum wage worker making $7.25 an hour has less buying power than a minimum wage worker in the 1960s.""",genuine,true,True,['employment'],20,True,1,1.0,2,2019-02-13T00:00:00,https://www.politifact.com/factchecks/2019/feb/13/bobby-scott/bobby-scott-right-about-falling-value-minimum-wage/,62282,64737,,,,,,,False,False,False,False,0,122
politifact_136,PolitiFact,misleading,"HR 1 will allow members of Congress to draw a second salary ""worth an estimated $600,000 per year!""",misleading,false,False,['employment'],18,True,1,1.0,2,2021-02-25T00:00:00,https://www.politifact.com/factchecks/2021/feb/25/act-america/group-makes-bogus-attack-hr-1-over-congressional-s/,75658,78252,,,,,,,False,False,False,False,0,122
politifact_137,PolitiFact,genuine,"""We created 800,000 new jobs, we cut the unemployment rate almost in half and today New York State has more private sector jobs than it has ever had in its history""",genuine,true,True,['employment'],31,True,1,1.0,2,2016-07-22T00:00:00,https://www.politifact.com/factchecks/2016/jul/22/andrew-cuomo/new-york-has-more-private-sector-jobs-ever/,64348,66837,,,,,,,False,False,False,False,0,123
politifact_137,PolitiFact,misleading,"""Ted Cruz had a net worth of $500K when he entered the Senate in 2012. Now he's worth $4.6 million. Pretty impressive for a guy with a $174K salary.""",misleading,false,False,['employment'],29,True,1,1.0,2,2018-10-29T00:00:00,https://www.politifact.com/factchecks/2018/oct/29/occupy-democrats/ted-cruz-net-worth-not-46m-according-best-calculat/,73804,76322,,,,,,,False,False,False,False,0,123
politifact_138,PolitiFact,genuine,"Says Donald Trump ""wants to get rid of the federal minimum wage.""",genuine,true,True,['employment'],12,True,1,1.0,2,2016-07-08T00:00:00,https://www.politifact.com/factchecks/2016/jul/08/hillary-clinton/hillary-clinton-donald-trump-wants-get-rid-federal/,64400,66889,,,,,,,False,False,False,False,0,124
politifact_138,PolitiFact,misleading,"When it comes to jobless workers, ""Mitt Romney says he likes to fire people.""",misleading,false,False,['employment'],14,True,1,1.0,2,2012-09-06T00:00:00,https://www.politifact.com/factchecks/2012/sep/06/jack-markell/mitt-romney-said-he-likes-fire-people-said-delawar/,68076,70576,,,,,,,False,False,False,False,0,124
politifact_139,PolitiFact,genuine,"""You can import as many hemp products into this country as you want...but we can't grow it.""",genuine,true,True,['trade'],17,True,1,1.0,2,2016-05-22T00:00:00,https://www.politifact.com/factchecks/2016/may/22/william-devereaux/hemp-helpful-just-dont-grow-it/,64523,67012,,,,,,,False,False,False,False,0,125
politifact_139,PolitiFact,misleading,"""If you look pre-COVID"" under President Donald Trump, ""we didn't import a single barrel of oil from Saudi Arabia.""",misleading,false,False,['trade'],19,True,1,1.0,2,2021-12-02T00:00:00,https://www.politifact.com/factchecks/2021/dec/02/sean-hannity/hannity-falsely-claims-us-didnt-import-single-barr/,60099,62446,,,,,,,False,False,False,False,0,125
politifact_140,PolitiFact,genuine,Wisconsin is below the national average in wage growth and job growth.,genuine,true,True,['employment'],12,True,1,1.0,2,2014-11-28T00:00:00,https://www.politifact.com/factchecks/2014/nov/28/chuck-todd/under-scott-walker-wisconsin-lags-us-wage-job-grow/,65783,68280,,,,,,,False,False,False,False,0,126
politifact_140,PolitiFact,misleading,"""You can't actually use ARPA funds"" to pay down state unemployment insurance fund deficits.",misleading,false,False,['employment'],14,True,1,1.0,2,2021-07-30T00:00:00,https://www.politifact.com/factchecks/2021/jul/30/jb-pritzker/states-can-use-arpa-money-replenish-unemployment-f/,76017,78627,,,,,,,False,False,False,False,0,126
politifact_141,PolitiFact,genuine,"Says ending the direct payment farm subsidy program ""could save up to $28.4 billion over ten years that could be used to reduce the deficit.""",genuine,true,True,['deficit'],25,True,1,1.0,2,2013-02-01T00:00:00,https://www.politifact.com/factchecks/2013/feb/01/earl-blumenauer/rep-earl-blumenauer-says-cutting-direct-subsidies-/,67663,70162,,,,,,,False,False,False,False,0,127
politifact_141,PolitiFact,misleading,"""Only in Washington can you cut funding, add a pay-for to a new spending measure, and they say it's terrible for the deficit.""",misleading,false,False,['deficit'],23,True,1,1.0,2,2023-11-07T00:00:00,https://www.politifact.com/factchecks/2023/nov/07/mike-johnson/can-the-federal-government-spend-less-yet-still-se/,77813,80522,,,,,,,False,False,False,False,0,127
politifact_142,PolitiFact,genuine,"Says budget savings by reducing pay and benefits for federal employees total $103 billion over 10 years -- more than $50,000 per worker.",genuine,true,True,['budget'],23,True,1,1.0,2,2012-12-17T00:00:00,https://www.politifact.com/factchecks/2012/dec/17/jim-moran/jim-moran-says-cuts-pay-and-pensions-will-cost-fed/,67779,70278,,,,,,,False,False,False,False,0,128
politifact_142,PolitiFact,misleading,Says many public-employee unions falsely told their Wisconsin members his budget-repair bill sought 12 percent to 13 percent of their incomes for health insurance premiums.,misleading,false,False,['budget'],25,True,1,1.0,2,2011-07-10T00:00:00,https://www.politifact.com/factchecks/2011/jul/10/scott-walker/gov-scott-walker-says-public-employee-unions-false/,69538,72039,,,,,,,False,False,False,False,0,128
politifact_143,PolitiFact,genuine,"Wayne Powell has a ""stated position of having no objection to taking `In God We Trust"" off of U.S. currency.""",genuine,true,True,['currency'],20,True,1,1.0,2,2012-09-10T00:00:00,https://www.politifact.com/factchecks/2012/sep/10/eric-cantor/eric-cantor-says-wayne-powell-doesnt-object-taking/,68059,70558,,,,,,,False,False,False,False,0,129
politifact_143,PolitiFact,misleading,"Says a new national poll shows ""the majority of the American people believe we should have a gold standard"" for U.S. currency.",misleading,false,False,['currency'],22,True,1,1.0,2,2012-01-04T00:00:00,https://www.politifact.com/factchecks/2012/jan/04/ron-paul/ron-paul-says-majority-americans-favors-gold-stand/,68989,71490,,,,,,,False,False,False,False,0,129
politifact_144,PolitiFact,genuine,"The Obama administration is allowing state waivers from welfare work requirements ""only if they had a credible plan to increase employment by 20 percent.""",genuine,true,True,['employment'],24,True,1,1.0,2,2012-09-10T00:00:00,https://www.politifact.com/factchecks/2012/sep/10/bill-clinton/bill-clinton-says-obama-administration-trying-boos/,68061,70560,,,,,,,False,False,False,False,0,130
politifact_144,PolitiFact,misleading,"Says when he was governor, Wisconsin cut unemployment to 2.1 percent and the state's unemployment rate was ""the lowest in the country for 40 consecutive months.""",misleading,false,False,['employment'],26,True,1,1.0,2,2012-03-26T00:00:00,https://www.politifact.com/factchecks/2012/mar/26/tommy-thompson/tommy-thompson-says-wisconsins-unemployment-rate-w/,70408,72909,,,,,,,False,False,False,False,0,130
politifact_145,PolitiFact,genuine,"In June 2012 ""we actually had more people go on Social Security Disability ... than the 80,000 jobs that were created.""",genuine,true,True,['pension'],21,True,1,1.0,2,2012-08-09T00:00:00,https://www.politifact.com/factchecks/2012/aug/09/allen-west/us-rep-allen-west-d-fla-says-number-people-who-wen/,68188,70688,,,,,,,False,False,False,False,0,131
politifact_145,PolitiFact,misleading,"""Your Social Security will be destroyed by the people coming in. There's too many of them. It's not sustainable.""",misleading,false,False,['pension'],19,True,1,1.0,2,2024-03-20T00:00:00,https://www.politifact.com/factchecks/2024/mar/20/donald-trump/donald-trumps-false-claim-that-immigration-hurts-s/,58753,61028,,,,,,,False,False,False,False,0,131
politifact_146,PolitiFact,genuine,"The federal government is spending $46,000 a year per family and could balance its budget by dropping that to $30,000.",genuine,true,True,['budget'],20,True,1,1.0,2,2011-09-28T00:00:00,https://www.politifact.com/factchecks/2011/sep/28/mark-neumann/mark-neumann-says-federal-government-spends-46000-/,69265,71766,,,,,,,False,False,False,False,0,132
politifact_146,PolitiFact,misleading,"Says the U.S. Senate has passed ""a budget"" over the last three years ""called the Budget Control Act.""",misleading,false,False,['budget'],18,True,1,1.0,2,2012-10-14T00:00:00,https://www.politifact.com/factchecks/2012/oct/14/robert-menendez/us-sen-robert-menendez-says-budget-control-act-fed/,70820,73321,,,,,,,False,False,False,False,0,132
politifact_147,PolitiFact,genuine,"Says the United States ""actually exports more gasoline, diesel and other fuels than it imported in 2011 for the first time since, I think, 1949.""",genuine,true,True,['trade'],25,True,1,1.0,2,2012-04-11T00:00:00,https://www.politifact.com/factchecks/2012/apr/11/robert-menendez/robert-menendez-claims-us-oil-exports-surpassed-im/,70435,72936,,,,,,,False,False,False,False,0,133
politifact_147,PolitiFact,misleading,"Says Gov. Ron DeSantis ""opposed my China tariffs and he heartlessly opposed"" $28 billion for farm relief, which was paid for by China.",misleading,false,False,['trade'],23,True,1,1.0,2,2023-08-08T00:00:00,https://www.politifact.com/factchecks/2023/aug/08/donald-trump/trump-keeps-saying-ron-desantis-opposed-china-tari/,59038,61326,,,,,,,False,False,False,False,0,133
politifact_148,PolitiFact,genuine,"President Obama budget request for veterans is ""more than double the amount in constant dollars appropriated in 1980, when the veterans population was larger by a third.""",genuine,true,True,['budget'],27,True,1,1.0,2,2012-06-04T00:00:00,https://www.politifact.com/factchecks/2012/jun/04/jim-webb/jim-webb-says-veteran-funding-has-risen-dramatical/,70551,73052,,,,,,,False,False,False,False,0,134
politifact_148,PolitiFact,misleading,"Says, ""Yet in Salem they have traditionally waited until the money is almost gone to pay for the most important things in our state's budget.""",misleading,false,False,['budget'],25,True,1,1.0,2,2012-06-26T00:00:00,https://www.politifact.com/factchecks/2012/jun/26/shawn-lindsay/does-salem-traditionally-wait-until-money-almost-g/,70586,73087,,,,,,,False,False,False,False,0,134
politifact_149,PolitiFact,genuine,Says spending in the fiscal 2009 budget was lower than spending in the fiscal 2014 budget,genuine,true,True,['budget'],16,True,1,1.0,2,2013-07-07T00:00:00,https://www.politifact.com/factchecks/2013/jul/07/barbara-buono/barbara-buono-claims-state-spending-was-lower-fy20/,71134,73635,,,,,,,False,False,False,False,0,135
politifact_149,PolitiFact,misleading,"A referendum ""gives the people the chance to decide"" on cutting the Milwaukee County Board budget by two-thirds",misleading,false,False,['budget'],18,True,1,1.0,2,2013-05-22T00:00:00,https://www.politifact.com/factchecks/2013/may/22/leah-vukmir/state-senator-says-referendum-county-board-broad/,71081,73582,,,,,,,False,False,False,False,0,135
politifact_150,PolitiFact,genuine,"""By the time she turns 3 years old, a child born into a low-income home hears 30 million fewer words than a child from a well-off family.""",genuine,true,True,['income'],27,True,1,1.0,2,2013-12-05T00:00:00,https://www.politifact.com/factchecks/2013/dec/05/barack-obama/obama-says-children-low-income-families-hear-30-mi/,71320,73821,,,,,,,False,False,False,False,0,136
