matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority
grass_fact_check_006,Grass Fact Check,genuine,"""It is a manipulation that we are number one in Europe after Ireland in terms of economic growth.""",genuine,true,True,['macroeconomy'],18,True,1,1.0,1,2022-01-17T00:00:00,https://factcheck.ge/en/story/40352--it-is-a-manipulation-that-we-are-number-one-in-europe-after-ireland-in-terms-of-economic-growth,44256,44431,yes,yes,yes,no,no,The wording “It is a manipulation that…” embeds the fact-check conclusion instead of presenting the underlying economic claim.,False,False,False,False,0,155
grass_fact_check_006,Grass Fact Check,misleading,"""We are and we will be the leaders in the region in terms of GDP per capita""",misleading,lie,False,['macroeconomy'],17,True,1,1.0,1,2020-01-21T00:00:00,https://factcheck.ge/en/story/38312--we-georgia-are-and-we-will-be-the-leaders-in-the-region-in-terms-of-gdp-per-capita,43618,43790,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart contains verdict-revealing framing.",False,False,False,False,0,155
politifact_004,PolitiFact,genuine,"Under a law proposed by Wisconsin Gov. Scott Walker, businesses that move into Wisconsin ""don't have to pay any taxes"" on their income for two years.",genuine,true,True,"['tax', 'income']",26,True,2,1.0,1,2011-11-03T00:00:00,https://www.politifact.com/factchecks/2011/nov/03/mahlon-mitchell/potential-recall-candidate-says-walker-gave-compan/,69134,71635,yes,yes,yes,yes,yes,,False,False,False,False,0,156
politifact_004,PolitiFact,misleading,"Says raising the state income tax rate on millionaires to offset property taxes for other residents is ""not a tax increase. It's a tax shift.""",misleading,pants-fire,False,"['tax', 'income']",25,True,2,1.0,1,2012-07-19T00:00:00,https://www.politifact.com/factchecks/2012/jul/19/lou-greenwald/tax-shift-lou-greenwald-sets-truth-o-meter-ablaze-/,70630,73131,yes,yes,yes,yes,yes,,False,False,False,False,0,156
politifact_005,PolitiFact,genuine,Says the top 20 percent of income earners pay nearly 70 percent of all federal taxes.,genuine,true,True,"['tax', 'income']",16,True,2,1.0,1,2012-08-27T00:00:00,https://www.politifact.com/factchecks/2012/aug/27/lamar-smith/lamar-smith-says-top-20-percent-income-earners-pay/,70697,73198,yes,yes,yes,yes,yes,,False,False,False,False,0,157
politifact_005,PolitiFact,misleading,"Says state Senate President Stephen ""Sweeney gave us the nation's highest income tax rates, driving out jobs.""",misleading,false,False,"['tax', 'income']",17,True,2,1.0,1,2011-10-31T00:00:00,https://www.politifact.com/factchecks/2011/oct/31/americans-prosperity-new-jersey/conservative-group-claims-steve-sweeney-gave-new-j/,69158,71659,yes,yes,yes,yes,yes,,False,False,False,False,0,157
politifact_102,PolitiFact,genuine,"""The unemployment rate for Wisconsin workers has reached historic lows. It's never been this low before, ever, ever, ever.""",genuine,true,True,['employment'],19,True,1,1.0,1,2019-05-02T00:00:00,https://www.politifact.com/factchecks/2019/may/02/donald-trump/trump-hits-paydirt-claim-wisconsins-low-unemployme/,62081,64523,yes,yes,yes,yes,yes,,False,False,False,False,0,158
politifact_102,PolitiFact,misleading,"Says North Carolina's average teacher salary was at the national average ""back when I was in public school.""",misleading,false,False,['employment'],18,True,1,1.0,1,2019-12-11T00:00:00,https://www.politifact.com/factchecks/2019/dec/11/jeff-jackson/democrat-wrong-about-history-ncs-teacher-pay/,61714,64127,yes,yes,yes,yes,yes,,False,False,False,False,0,158
politifact_103,PolitiFact,genuine,"""The national economy was strong in its largest expansion of private sector jobs before President Trump came into office.""",genuine,true,True,['macroeconomy'],19,True,1,1.0,1,2018-09-25T00:00:00,https://www.politifact.com/factchecks/2018/sep/25/tim-kaine/ne-right-record-jobs-growth-streak-precedes-trump/,62577,65045,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is primarily a quotation/characterisation claim.",False,False,False,False,0,159
politifact_103,PolitiFact,misleading,"Says Eric Hovde ""claims anyone who believes in transitioning to a clean energy economy is 'smoking crack cocaine.",misleading,false,False,['macroeconomy'],18,True,1,1.0,1,2024-10-30T00:00:00,https://www.politifact.com/factchecks/2024/oct/30/climate-power/no-hovde-didnt-say-people-who-believe-in-transitio/,78523,81310,no,yes,yes,yes,no,The proposition is about whether a politician used an insulting phrase; the clean-energy economy reference is incidental.,False,False,False,False,0,159
politifact_104,PolitiFact,genuine,"""Due to the recent downturn in steel production, more than 13,600 Americans have been laid off and the steel industry is facing billions in losses.""",genuine,true,True,['company_finance'],25,True,1,1.0,1,2017-05-30T00:00:00,https://www.politifact.com/factchecks/2017/may/30/claire-mccaskill/mccaskill-mark-steel-industry/,63531,66017,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is primarily a political conspiracy claim.",False,False,False,False,0,160
politifact_104,PolitiFact,misleading,"Says Brett ""Kavanaugh accuser Christine Blasey exposed for ties to Big Pharma abortion pill maker… effort to derail Kavanaugh is plot to protect abortion industry profits.""",misleading,pants-fire,False,['company_finance'],26,True,1,1.0,1,2018-09-25T00:00:00,https://www.politifact.com/factchecks/2018/sep/25/blog-posting/no-christine-blasey-ford-isnt-linked-abortion-pill/,62579,65047,no,yes,yes,yes,no,The claim is chiefly a conspiracy about a Supreme Court nomination and abortion; pharmaceutical profits are incidental.,False,False,False,False,0,160
politifact_105,PolitiFact,genuine,"""South Florida ranks No. 1 in the gap between wages and housing.""",genuine,true,True,['employment'],12,True,1,1.0,1,2017-03-23T00:00:00,https://www.politifact.com/factchecks/2017/mar/23/habitat-humanity-broward/does-south-florida-lead-nation-gap-between-wages-a/,63706,66192,yes,yes,yes,yes,yes,,False,False,False,False,0,161
politifact_105,PolitiFact,misleading,"Says Charlie Crist ""voted against minimum wage when he was in the Senate.""",misleading,false,False,['employment'],13,True,1,1.0,1,2014-10-16T00:00:00,https://www.politifact.com/factchecks/2014/oct/16/rick-scott/scott-accuses-crist-voting-against-minimum-wage-hi/,71751,74253,yes,yes,yes,yes,yes,,False,False,False,False,0,161
politifact_106,PolitiFact,genuine,"Says HB2 has hurt North Carolina's economy by ""one-tenth of 1 percent of our annual GDP.""",genuine,true,True,['macroeconomy'],16,True,1,1.0,1,2017-03-07T00:00:00,https://www.politifact.com/factchecks/2017/mar/07/dan-forest/hb2-has-cost-north-carolina-hundreds-millions-doll/,63741,66227,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is a quotation-attribution claim rather than an economic claim.",False,False,False,False,0,162
politifact_106,PolitiFact,misleading,"Says Barack Obama said, ""If we keep talking about the economy, we're going to lose.""",misleading,pants-fire,False,['macroeconomy'],15,True,1,1.0,1,2011-11-22T00:00:00,https://www.politifact.com/factchecks/2011/nov/22/mitt-romney/mitt-romney-says-obama-said-if-we-keep-talking-abo/,69082,71583,no,yes,yes,yes,no,The statement concerns whether Barack Obama said a quotation; “economy” is only part of the alleged quote.,False,False,False,False,0,162
politifact_107,PolitiFact,genuine,"The National Park Service has ""an annual budget that is less than the city of Austin.""",genuine,true,True,['budget'],16,True,1,1.0,1,2016-06-24T00:00:00,https://www.politifact.com/factchecks/2016/jun/24/jonathan-jarvis/national-park-service-director-correct-its-budget-/,64435,66924,yes,yes,yes,yes,yes,,False,False,False,False,0,163
politifact_107,PolitiFact,misleading,"""The Ryan budget gets rid of Medicare in 10 years and turns it into a voucher program.""",misleading,false,False,['budget'],17,True,1,1.0,1,2012-11-02T00:00:00,https://www.politifact.com/factchecks/2012/nov/02/sheldon-whitehouse/us-sen-sheldon-whitehouse-says-budget-proposed-vic/,70865,73366,yes,yes,yes,yes,yes,,False,False,False,False,0,163
politifact_108,PolitiFact,genuine,"""The unemployment rate among blacks in Texas is 9.5% -- far more than double white unemployment -- and wages have fallen for black workers in Texas since 2000.""",genuine,true,True,['employment'],28,True,1,1.0,1,2015-04-23T00:00:00,https://www.politifact.com/factchecks/2015/apr/23/texas-organizing-project/group-black-texans-have-higher-unemployment-rate-w/,65460,67955,yes,yes,yes,yes,yes,,False,False,False,False,0,164
politifact_108,PolitiFact,misleading,"""At Texas A&M; University, only 49 out of 3,000 faculty members brought in enough money to pay for their salaries and overhead over the past five years.""",misleading,false,False,['employment'],27,True,1,1.0,1,2011-05-04T00:00:00,https://www.politifact.com/factchecks/2011/may/04/dick-armey/dick-armey-says-49-texas-sam-university-faculty-ha/,69800,72301,yes,yes,yes,yes,yes,,False,False,False,False,0,164
politifact_109,PolitiFact,genuine,"Six of the nation's 10 wealthiest counties, ""according to median income, are in and around the Washington, D.C. area.""",genuine,true,True,['income'],19,True,1,1.0,1,2015-03-02T00:00:00,https://www.politifact.com/factchecks/2015/mar/02/scott-walker/scott-walker-says-most-10-richest-counties-are-aro/,65578,68074,yes,yes,yes,yes,yes,,False,False,False,False,0,165
politifact_109,PolitiFact,misleading,""": The No. 1 source of income into Mexico are Mexicans working here and sending the money back.""",misleading,false,False,['income'],18,True,1,1.0,1,2017-01-30T00:00:00,https://www.politifact.com/factchecks/2017/jan/30/kellyanne-conway/kellyanne-conway-incorrect-worker-remittances-mexi/,63818,66305,yes,yes,yes,yes,yes,,False,False,False,False,0,165
politifact_110,PolitiFact,genuine,"State ""school funding per pupil is down 16 percent compared to 2009, after adjusting for inflation.""",genuine,true,True,['inflation'],16,True,1,1.0,1,2015-01-12T00:00:00,https://www.politifact.com/factchecks/2015/jan/12/virginia-education-association/teachers-group-says-vas-school-funding-16-below-in/,65690,68186,yes,yes,yes,yes,yes,,False,False,False,False,0,166
politifact_110,PolitiFact,misleading,"""If we kept indexed to inflation, people would be making $20 an hour right now.""",misleading,false,False,['inflation'],15,True,1,1.0,1,2021-02-18T00:00:00,https://www.politifact.com/factchecks/2021/feb/18/joe-biden/joe-bidens-town-hall-mistake-about-inflation-index/,60666,63035,yes,yes,yes,yes,yes,,False,False,False,False,0,166
politifact_111,PolitiFact,genuine,"""The majority support the minimum wage.""",genuine,true,True,['employment'],6,True,1,1.0,1,2014-03-16T00:00:00,https://www.politifact.com/factchecks/2014/mar/16/katrina-vanden-heuvel/do-most-americans-favor-hike-minimum-wage/,66573,69070,yes,yes,yes,yes,yes,,False,False,False,False,0,167
politifact_111,PolitiFact,misleading,"""Minimum wage = $16,000/year CEO-Goldman Sachs $16,000/Hour.""",misleading,false,False,['employment'],7,True,1,1.0,1,2011-10-26T00:00:00,https://www.politifact.com/factchecks/2011/oct/26/occupy-providence/occupy-providence-protester-says-goldman-sachs-ceo/,69181,71682,yes,yes,yes,yes,yes,,False,False,False,False,0,167
politifact_112,PolitiFact,genuine,"""Our economy still has three people looking for every job .""",genuine,true,True,['macroeconomy'],11,True,1,1.0,1,2014-01-07T00:00:00,https://www.politifact.com/factchecks/2014/jan/07/gene-sperling/there-are-3-unemployed-people-every-job-opening-ob/,66756,69253,yes,yes,yes,yes,yes,,False,False,False,False,0,168
politifact_112,PolitiFact,misleading,"""Illegal counterfeiting and piracy costs the U.S. economy $100 billion... every year.""",misleading,false,False,['macroeconomy'],12,True,1,1.0,1,2012-02-06T00:00:00,https://www.politifact.com/factchecks/2012/feb/06/lamar-smith/lamar-smith-says-online-piracy-and-counterfeiting-/,68860,71361,yes,yes,yes,yes,yes,,False,False,False,False,0,168
politifact_113,PolitiFact,genuine,"""Despite having their budget increased by over 40 percent since 2009 … pending claims for benefits with the have increased from 391,000 to 890,000 under the Obama Administration.""",genuine,true,True,['budget'],28,True,1,1.0,1,2013-04-30T00:00:00,https://www.politifact.com/factchecks/2013/apr/30/tom-graves/backlog-veterans-benefits-draws-scrutiny/,67434,69932,yes,yes,no,yes,no,Malformed text (“pending claims for benefits with the have increased”) omits the relevant agency and is not cleanly understandable.,False,False,False,False,0,169
politifact_113,PolitiFact,misleading,"""In an interview with the Chicago Tribune's Editorial Board, Comptroller Leslie Munger says that in order to balance a budget, the state would have to 'cut social services completely.",misleading,false,False,['budget'],29,True,1,1.0,1,2016-09-08T00:00:00,https://www.politifact.com/factchecks/2016/sep/08/seiu-healthcare-illinois-indiana/healthcare-union-twists-leslie-munger-comments/,72707,75215,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart is malformed and not standalone.",False,False,False,False,0,169
politifact_114,PolitiFact,genuine,"""Ohio companies export more goods and services globally than 41 other states.""",genuine,true,True,['trade'],12,True,1,1.0,1,2013-02-14T00:00:00,https://www.politifact.com/factchecks/2013/feb/14/keith-faber/ohio-senate-president-keith-faber-says-ohio-among-/,67621,70120,yes,yes,yes,yes,yes,,False,False,False,False,0,170
politifact_114,PolitiFact,misleading,"Under President Barack Obama, the United States has ""doubled our exports.""",misleading,false,False,['trade'],11,True,1,1.0,1,2011-05-11T00:00:00,https://www.politifact.com/factchecks/2011/may/11/barack-obama/barack-obama-says-us-has-doubled-exports-during-hi/,69827,72328,yes,yes,yes,yes,yes,,False,False,False,False,0,170
politifact_115,PolitiFact,genuine,"The tax penalty that the government imposes if you don't buy health insurance ""is lower than it would have cost to buy insurance.""",genuine,true,True,['tax'],23,True,1,1.0,1,2013-01-24T00:00:00,https://www.politifact.com/factchecks/2013/jan/24/ron-desantis/desantis-says-obamacare-tax-cheaper-insurance/,67679,70178,yes,yes,yes,yes,yes,,False,False,False,False,0,171
politifact_115,PolitiFact,misleading,"Says U.S. Rep. Martin Heinrich ""spent a trillion of our tax dollars on a stimulus for failed companies here and jobs overseas.""",misleading,false,False,['tax'],22,True,1,1.0,1,2012-08-14T00:00:00,https://www.politifact.com/factchecks/2012/aug/14/american-future-fund/did-new-mexico-rep-spend-1-trillion-tax-dollars-st/,68176,70676,yes,yes,yes,yes,yes,,False,False,False,False,0,171
politifact_116,PolitiFact,genuine,"Says America spends ""over 17 percent of its GDP on health care costs when our closest competitor nations are spending about 12.""",genuine,true,True,['macroeconomy'],22,True,1,1.0,1,2011-12-25T00:00:00,https://www.politifact.com/factchecks/2011/dec/25/cory-booker/cory-booker-says-united-states-spends-more-17-perc/,69009,71510,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is a political quotation-attribution claim.",False,False,False,False,0,172
politifact_116,PolitiFact,misleading,"Says Vladimir Putin said, ""President Obama and his fellow Democrats are either idiots or deliberately trying to destroy their own economy.""",misleading,pants-fire,False,['macroeconomy'],21,True,1,1.0,1,2013-12-05T00:00:00,https://www.politifact.com/factchecks/2013/dec/05/facebook-posts/facebook-meme-says-vladimir-putin-accused-barack-o/,71319,73820,no,yes,yes,yes,no,The claim is about whether Vladimir Putin made a statement about Democrats; the economy reference is incidental to the alleged quote.,False,False,False,False,0,172
politifact_117,PolitiFact,genuine,"""Under Governor Almond the RI DMV had a program that allowed undocumented use their Personal Tax Identification Number . . . to apply and receive a RI driver's license.""",genuine,true,True,['tax'],29,True,1,1.0,1,2011-10-16T00:00:00,https://www.politifact.com/factchecks/2011/oct/16/david-quiroa/david-quiroa-says-rhode-island-has-allowed-illegal/,69212,71713,no,yes,yes,yes,no,Primarily an immigration and driver's-licence policy claim; the taxpayer identification number is incidental rather than the subject of finance.,False,False,False,False,0,173
politifact_117,PolitiFact,misleading,"""I am the only candidate who ran in either the Democratic or the Republican primary who said from the very beginning I will not raise taxes on the middle class.""",misleading,pants-fire,False,['tax'],30,True,1,1.0,1,2016-08-17T00:00:00,https://www.politifact.com/factchecks/2016/aug/17/hillary-clinton/clinton-repeats-wrong-claim-no-other-2016-candidat/,64238,66727,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart is not primarily financial or economic.",False,False,False,False,0,173
politifact_118,PolitiFact,genuine,"Says that Wall Street hedge fund managers ""pay a lower tax rate than does a sheet metal worker in Parma or a school teacher in Cleveland.""",genuine,true,True,['tax'],26,True,1,1.0,1,2011-08-22T00:00:00,https://www.politifact.com/factchecks/2011/aug/22/sherrod-brown/sen-sherrod-brown-says-wall-street-hedge-fund-mana/,69382,71883,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is primarily a health and regulation claim.",False,False,False,False,0,174
politifact_118,PolitiFact,misleading,"""Scientists tell us that we could have a cure in 10 years for Alzheimer's"" were it not for ""overzealous regulators, excessive taxation and greedy litigators.""",misleading,pants-fire,False,['tax'],25,True,1,1.0,1,2013-03-20T00:00:00,https://www.politifact.com/factchecks/2013/mar/20/michele-bachmann/michele-bachmann-said-alzheimers-disease-could-be-/,67520,70019,no,yes,yes,yes,no,The main proposition concerns the absence of an Alzheimer's cure; taxation is only one alleged contributing factor.,False,False,False,False,0,174
politifact_119,PolitiFact,genuine,"""The federal government is spending 25 percent of our entire economy versus 100 years ago we spent only 2 percent.""",genuine,true,True,['macroeconomy'],20,True,1,1.0,1,2011-07-31T00:00:00,https://www.politifact.com/factchecks/2011/jul/31/ron-johnson/us-senator-ron-johnson-says-federal-government-spe/,69465,71966,yes,yes,yes,yes,yes,,False,False,False,False,0,175
politifact_119,PolitiFact,misleading,"A leaked email from a Liberal Party politician shows the Canadian government's plan to ""reset"" the economy and seize private property.",misleading,pants-fire,False,['macroeconomy'],21,True,1,1.0,1,2021-04-29T00:00:00,https://www.politifact.com/factchecks/2021/apr/29/facebook-posts/no-evidence-leaked-email-canadian-politician-authe/,75817,78417,yes,yes,yes,yes,yes,,False,False,False,False,0,175
politifact_120,PolitiFact,genuine,Says six of the state's 58 family planning centers had to close because of Gov. Chris Christie's budget cuts.,genuine,true,True,['budget'],19,True,1,1.0,1,2011-06-10T00:00:00,https://www.politifact.com/factchecks/2011/jun/10/loretta-weinberg/state-sen-loretta-weinberg-says-6-new-jerseys-58-f/,69652,72153,yes,yes,yes,yes,yes,,False,False,False,False,0,176
politifact_120,PolitiFact,misleading,"Says he's ""never asked for more"" than inflationary budget increases in his 10 budgets as Milwaukee County sheriff",misleading,false,False,['budget'],18,True,1,1.0,1,2011-10-16T00:00:00,https://www.politifact.com/factchecks/2011/oct/16/david-clarke-jr/clarke-says-hes-never-asked-more-inflationary-incr/,69213,71714,yes,yes,yes,yes,yes,,False,False,False,False,0,176
politifact_121,PolitiFact,genuine,"""Creeping defense commitments in and globally now consume over half the U.S. discretionary budget annually.""",genuine,true,True,['budget'],15,True,1,1.0,1,2011-07-01T00:00:00,https://www.politifact.com/factchecks/2011/jul/01/marcy-kaptur/rep-marcy-kaptur-says-defense-spending-consumes-mo/,69906,72407,yes,yes,yes,yes,yes,,False,False,False,False,0,177
politifact_121,PolitiFact,misleading,"State Sen. Kirk deViere voted against Medicaid expansion, the governor's budget and teacher raises.",misleading,false,False,['budget'],14,True,1,1.0,1,2022-05-16T00:00:00,https://www.politifact.com/factchecks/2022/may/16/north-carolina-futures-action-fund/liberal-group-targets-incumbent-nc-democrat-false-/,59760,62086,yes,yes,yes,yes,yes,,False,False,False,False,0,177
politifact_122,PolitiFact,genuine,"""Hair stylists are required to undergo more government scrutiny than foreclosure consultants.""",genuine,true,True,['financial_distress'],12,True,1,1.0,1,2011-08-21T00:00:00,https://www.politifact.com/factchecks/2011/aug/21/gary-schaer/assemblyman-gary-schaer-claims-hair-stylists-face-/,70005,72506,yes,yes,yes,yes,no,"Individually acceptable as a claim about regulation of foreclosure services, but the pair is removed because the misleading counterpart is not financial.",False,False,False,False,0,178
politifact_122,PolitiFact,misleading,"""Abortion clinics warn they'll go bankrupt if Democrat 'sex strike' continues.""",misleading,false,False,['financial_distress'],11,True,1,1.0,1,2024-11-27T00:00:00,https://www.politifact.com/factchecks/2024/nov/27/viral-image/no-abortion-clinics-havent-warned-of-bankruptcy-be/,78617,81421,no,yes,yes,yes,no,Primarily a political/satirical abortion claim; bankruptcy language is incidental rather than substantive financial misinformation.,False,False,False,False,0,178
politifact_123,PolitiFact,genuine,"""The average homeowner spends more than $2,000 each year on energy costs – more than on either real estate taxes or homeowners insurance.""",genuine,true,True,['tax'],23,True,1,1.0,1,2011-11-07T00:00:00,https://www.politifact.com/factchecks/2011/nov/07/johnny-isakson/isakson-says-energy-bills-higher-taxes-insurance/,70154,72655,yes,yes,yes,yes,yes,,False,False,False,False,0,179
politifact_123,PolitiFact,misleading,"The health care law ""adds around $800 billion of taxes on the American people. It does not discriminate between rich and poor.""",misleading,false,False,['tax'],22,True,1,1.0,1,2012-07-16T00:00:00,https://www.politifact.com/factchecks/2012/jul/16/marco-rubio/rubio-says-taxes-health-care-law-do-not-discrimina/,68293,70793,yes,yes,yes,yes,yes,,False,False,False,False,0,179
politifact_124,PolitiFact,genuine,Says Barack Obama promised to halve the deficit in his first term.,genuine,true,True,['deficit'],12,True,1,1.0,1,2011-12-02T00:00:00,https://www.politifact.com/factchecks/2011/dec/02/matt-mackowiak/Republican-consultant-Barack-Obama-promise-deficit/,70199,72700,yes,yes,yes,yes,yes,,False,False,False,False,0,180
politifact_124,PolitiFact,misleading,"Says Wisconsin Gov. Scott Walker ""literally invented a $3.6 billion deficit.""",misleading,false,False,['deficit'],11,True,1,1.0,1,2011-05-12T00:00:00,https://www.politifact.com/factchecks/2011/may/12/gwen-moore/us-rep-gwen-moore-says-wisconsin-gov-scott-walker-/,69755,72256,yes,yes,yes,yes,yes,,False,False,False,False,0,180
politifact_125,PolitiFact,genuine,"As Dane County executive, Kathleen Falk raised property taxes by ""millions of dollars every year"" and approved the second highest increase in the state in 2010.",genuine,true,True,['tax'],26,True,1,1.0,1,2012-02-12T00:00:00,https://www.politifact.com/factchecks/2012/feb/12/rebecca-kleefisch/lt-gov-rebecca-kleefisch-says-kathleen-falk-raised/,70331,72832,yes,yes,yes,yes,yes,,False,False,False,False,0,181
politifact_125,PolitiFact,misleading,"Says the stimulus bill sent tax credits overseas, such as ""half a billion to an electric car company that created hundreds of jobs in Finland.""",misleading,false,False,['tax'],25,True,1,1.0,1,2012-05-03T00:00:00,https://www.politifact.com/factchecks/2012/may/03/americans-prosperity/ad-says-stimulus-tax-credits-funded-jobs-finland/,70479,72980,yes,yes,yes,yes,yes,,False,False,False,False,0,181
politifact_126,PolitiFact,genuine,"Says he ""cut taxes by more than $600 million"" when he was governor.",genuine,true,True,['tax'],13,True,1,1.0,1,2012-03-09T00:00:00,https://www.politifact.com/factchecks/2012/mar/09/george-allen/george-allen-says-he-cut-600-million-taxes-governo/,70387,72888,yes,yes,yes,yes,yes,,False,False,False,False,0,182
politifact_126,PolitiFact,misleading,"Says President Barack Obama ""tax audit exposes MILLIONS in offshore accounts stolen from taxpayers.""",misleading,pants-fire,False,['tax'],14,True,1,1.0,1,2017-04-14T00:00:00,https://www.politifact.com/factchecks/2017/apr/14/blog-posting/fake-theory-barack-obama-hid-millions-taxpayer-dol/,63652,66138,yes,yes,yes,yes,yes,,False,False,False,False,0,182
politifact_127,PolitiFact,genuine,"""Even if you took literally every single ounce of platinum in the world, it still wouldn't add up to enough needed to pay down our nation's debt.""",genuine,true,True,['debt'],27,True,1,1.0,1,2013-01-14T00:00:00,https://www.politifact.com/factchecks/2013/jan/14/national-republican-congressional-committee/nrcc-compares-nations-debt-all-words-platinum-take/,70923,73424,yes,yes,yes,yes,yes,,False,False,False,False,0,183
